Course,Daytime/evening attendance,Previous qualification,Mjob,Fjob,Educational special needs,Debtor,Tuition fees up to date,sex,Scholarship holder,age,G1,G2,Target,famsize,Pstatus,guardian,studytime,failures,schoolsup,famsup,paid,activities,higher,internet,famrel,health,absences,G3
15.0,1.0,1.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,18.0,13.5,13.333333333333334,0.0,1.0,1.0,0.0,3.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,4.2,2.8,13.8
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,13.0,11.833333333333334,0.0,1.0,1.0,0.0,2.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.4,5.4,12.2
14.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,22.0,12.5,0.0,1.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,0.0,0.0
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,17.0,16.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.4,4.4,16.8
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,20.0,13.5,13.0,0.0,1.0,1.0,0.0,2.6,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,10.4,13.4
11.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,19.0,12.714285714285714,11.833333333333334,0.0,1.0,1.0,0.0,2.8,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,10.0,11.6
12.0,1.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,1.0,19.0,13.0,13.927272727272726,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
10.0,1.0,14.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,12.571428571428571,13.5,0.0,1.0,1.0,0.0,2.4,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,4.4,13.8
3.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,19.0,11.5,11.5,1.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,7.2,11.6
10.0,1.0,1.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,19.0,13.5,13.285714285714286,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,5.8,13.6
3.0,0.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,45.0,13.6,13.0,0.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
6.0,1.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,1.0,28.0,12.0,0.0,1.0,1.0,1.0,0.0,1.6,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.8,3.0,2.4
12.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,28.0,14.95,14.7375,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.8,6.4,15.2
17.0,0.0,1.0,10.0,6.0,0.0,1.0,1.0,0.0,0.0,25.0,11.25,12.0,0.0,1.0,1.0,0.0,2.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.4,8.0,10.2
14.0,1.0,1.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,19.0,10.666666666666666,12.25,1.0,1.0,1.0,0.0,1.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.4,6.0,11.8
12.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,19.0,14.992857142857142,14.992857142857142,0.0,1.0,1.0,0.0,2.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,6.8,14.6
9.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,20.0,10.5,11.25,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.2,3.6,11.2,11.2
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,22.0,11.25,11.0,0.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.2,3.0,9.8,11.0
15.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,20.0,12.333333333333334,14.0,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,5.0,14.2
12.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,20.0,13.016666666666666,13.016666666666666,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.6,7.6,12.8
6.0,1.0,1.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,20.0,11.333333333333334,11.5,1.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.8,8.8,11.6
6.0,1.0,15.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,27.0,16.142857142857142,14.666666666666666,0.0,1.0,1.0,0.0,2.0,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.8,7.6,14.8
6.0,1.0,1.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,22.0,14.833333333333334,13.833333333333334,0.0,1.0,1.0,0.0,2.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,8.0,13.8
12.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,19.0,13.327142857142857,13.327142857142857,1.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,4.2,13.2
10.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,11.5,1.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.4,6.4,11.6
5.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,18.0,11.714285714285714,10.375,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,10.6,11.0
2.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,19.0,12.333333333333334,12.727272727272728,1.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.4,2.8,13.2
16.0,1.0,1.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
17.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,11.916666666666666,11.25,1.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
3.0,0.0,12.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,37.0,11.833333333333334,11.0,0.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
12.0,1.0,3.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,30.0,12.333333333333334,11.666666666666666,1.0,1.0,1.0,0.0,1.8,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,8.8,9.2
17.0,0.0,3.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,41.0,14.3,14.2,0.0,1.0,1.0,0.0,2.4,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.0,6.6,13.4
12.0,1.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,40.0,11.832,11.832,1.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
9.0,1.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,10.0,0.0,1.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,0.0,0.0
17.0,0.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,28.0,12.0,11.6,0.0,1.0,1.0,0.0,2.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.4,8.0,10.2
16.0,1.0,1.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,19.0,12.2,0.0,1.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
14.0,1.0,1.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,23.0,11.333333333333334,11.25,1.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.2,3.0,9.8,11.0
3.0,0.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,18.0,13.846153846153848,12.555555555555555,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.8,3.2,14.0
12.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,24.0,12.412857142857144,12.412857142857144,0.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.6,4.0,13.8
14.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,12.666666666666666,12.75,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.6,7.6,12.8
12.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,12.545714285714286,12.545714285714286,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,2.2,13.0
15.0,1.0,1.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,19.0,13.0,14.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
4.0,1.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.8,2.2,6.2,4.0
17.0,0.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,38.0,12.22222222222222,13.0,1.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
9.0,1.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,13.285714285714286,13.0,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,4.6,13.2
17.0,0.0,9.0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,30.0,11.666666666666666,11.0,1.0,1.0,1.0,0.0,1.8,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,8.8,9.2
4.0,1.0,14.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,24.0,13.555555555555555,12.666666666666666,0.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.4,7.6,13.8
15.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,1.0,0.0,19.0,13.166666666666666,12.428571428571429,0.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.4,8.4,12.8
2.0,1.0,14.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
11.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,21.0,11.666666666666666,12.2,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.6,2.8,6.4,12.0
17.0,0.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,19.0,11.0,12.25,1.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.4,4.8,12.0
5.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,18.0,13.0,10.0,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.4,12.8,11.0
5.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,1.0,1.0,18.0,13.666666666666666,12.0,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.6,4.8,12.0
7.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,19.0,14.6,15.2,1.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.4,1.2,15.2
12.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,19.0,12.514285714285714,12.514285714285714,0.0,1.0,1.0,0.0,2.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.6,2.6,13.0
6.0,1.0,1.0,3.0,10.0,0.0,0.0,1.0,1.0,0.0,18.0,14.0,12.666666666666666,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.8,3.2,14.0
11.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,25.0,13.166666666666666,12.6,0.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.6,4.0,13.8
7.0,1.0,1.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0,18.0,13.0,12.333333333333334,0.0,1.0,1.0,0.0,2.4,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,3.6,12.8
9.0,1.0,1.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,29.0,13.0,0.0,1.0,1.0,1.0,0.0,1.6,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.8,3.0,2.4
7.0,1.0,1.0,12.0,6.0,0.0,0.0,1.0,1.0,0.0,21.0,10.0,13.666666666666666,1.0,1.0,1.0,0.0,2.4,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.2,7.2,13.0
15.0,1.0,1.0,5.0,8.0,0.0,1.0,1.0,1.0,1.0,18.0,14.333333333333334,15.333333333333334,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.2,0.4,15.4
11.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
17.0,0.0,1.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,27.0,11.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.8,0.0,0.0
6.0,1.0,1.0,5.0,10.0,0.0,0.0,1.0,1.0,0.0,21.0,11.25,0.0,0.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,0.0,0.0
9.0,1.0,1.0,6.0,10.0,0.0,0.0,1.0,1.0,0.0,20.0,10.75,10.571428571428571,1.0,1.0,1.0,0.0,1.8,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,8.2,10.4
9.0,1.0,12.0,8.0,10.0,0.0,1.0,0.0,1.0,0.0,28.0,11.0,0.0,1.0,1.0,1.0,0.0,1.6,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.6,3.0,2.4
13.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,1.0,1.0,24.0,10.857142857142858,11.857142857142858,0.0,1.0,1.0,0.0,2.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.4,8.0,10.2
9.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,22.0,11.75,11.0,0.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.2,3.0,9.8,11.0
6.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,20.0,12.8,13.666666666666666,0.0,1.0,1.0,0.0,2.4,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.2,2.8,13.4
6.0,1.0,14.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,21.0,12.333333333333334,11.4,0.0,1.0,1.0,0.0,2.6,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,15.4,11.0
4.0,1.0,14.0,10.0,3.0,0.0,1.0,0.0,1.0,0.0,23.0,11.333333333333334,13.0,1.0,1.0,1.0,0.0,2.6,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.2,2.4,4.0,13.2
10.0,1.0,1.0,8.0,4.0,0.0,0.0,1.0,1.0,0.0,18.0,11.6,11.166666666666666,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.6,6.6,11.4
2.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,20.0,10.923076923076923,12.181818181818182,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.8,7.2,12.2
2.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
12.0,1.0,3.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,32.0,13.62857142857143,13.9125,0.0,1.0,1.0,0.0,2.4,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.0,6.6,13.4
11.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,20.0,10.333333333333334,11.0,1.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,2.6,3.6,10.4,11.0
4.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,32.0,13.736842105263158,13.75,0.0,1.0,1.0,0.0,2.4,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.0,6.6,13.4
4.0,1.0,1.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,28.0,11.625,11.0,0.0,1.0,1.0,0.0,1.8,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,8.8,9.2
5.0,1.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,1.0,21.0,11.5,12.142857142857142,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.8,7.2,12.2
15.0,1.0,1.0,10.0,7.0,0.0,0.0,1.0,1.0,1.0,19.0,14.0,13.0,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.4,9.6,13.4
17.0,0.0,14.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,24.0,11.333333333333334,0.0,1.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,0.0,0.0
9.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,1.0,0.0,18.0,10.0,10.0,1.0,1.0,1.0,0.0,1.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,1.2,10.0
4.0,1.0,14.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,20.0,11.714285714285714,12.0,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,7.2,11.8
2.0,1.0,14.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
9.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,25.0,10.76923076923077,11.833333333333334,1.0,1.0,1.0,0.0,2.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.4,8.0,10.2
15.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,18.0,11.6,12.0,1.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.0,4.2,13.2
9.0,1.0,1.0,8.0,6.0,0.0,0.0,1.0,1.0,0.0,19.0,13.75,0.0,1.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0
9.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,18.0,11.0,10.5,1.0,1.0,1.0,0.0,2.4,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,4.6,2.0,11.4
9.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,38.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,2.6
2.0,1.0,14.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
15.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,12.333333333333334,13.2,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,1.4,13.6
6.0,1.0,14.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,22.0,13.428571428571429,13.625,0.0,1.0,1.0,0.0,2.4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.2,3.6,13.8
7.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,10.0,0.0,1.0,1.0,0.0,1.8,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.2,4.2,6.2
17.0,0.0,3.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,32.0,14.75,15.0,1.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.2,2.4,15.0
16.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,37.0,12.476190476190476,12.210526315789474,0.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
7.0,1.0,1.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
11.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,18.0,11.666666666666666,12.5,1.0,1.0,1.0,0.0,1.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.0,2.4,13.6
5.0,1.0,1.0,15.0,21.0,0.0,1.0,1.0,1.0,0.0,19.0,12.0,13.571428571428571,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,2.8,13.6
14.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,1.0,1.0,19.0,12.0,14.0,0.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,0.8,13.4
2.0,1.0,1.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,15.25,15.0,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,7.0,15.0
15.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,19.0,12.4,13.166666666666666,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.2,1.4,13.4
9.0,1.0,1.0,10.0,8.0,0.0,1.0,1.0,1.0,0.0,21.0,12.333333333333334,11.25,0.0,1.0,1.0,0.0,2.6,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,15.4,11.0
17.0,0.0,1.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,28.0,11.5,12.0,0.0,1.0,1.0,0.0,1.8,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,8.8,9.2
15.0,1.0,1.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,19.0,12.2,11.75,1.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.0,1.6,13.2
17.0,0.0,12.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,28.0,10.5,0.0,1.0,1.0,1.0,0.0,1.8,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,0.0,0.0
12.0,1.0,1.0,8.0,10.0,0.0,0.0,1.0,0.0,1.0,19.0,14.4,14.4,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.2,7.4,14.4
3.0,0.0,3.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,32.0,12.846153846153848,12.8,0.0,1.0,1.0,0.0,2.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.6,4.0,5.6,11.8
3.0,0.0,14.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,26.0,12.0,13.2,1.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.8,7.4,12.8
9.0,1.0,9.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
16.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,31.0,13.666666666666666,13.5,1.0,1.0,1.0,0.0,2.4,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.0,6.6,13.4
10.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,1.0,20.0,11.857142857142858,11.666666666666666,0.0,1.0,1.0,0.0,2.6,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,7.8,11.4
10.0,1.0,1.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
2.0,1.0,1.0,6.0,10.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,18.0,13.2,11.333333333333334,0.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.8,5.4,12.0
10.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,1.0,19.0,12.714285714285714,11.0,1.0,1.0,1.0,0.0,2.4,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,18.6,10.8
